StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,customer_id,sat_overall,lik_recommend,review_text
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_0lhAaIXIWBipkuW,NA,NA,NA,NA,NA,NA,NA,NA,7730,Satisfied,Somewhat unlikely,"I am 5ft 2in weigh 106lbs, I had originally ordered size S thinking XS would be too small. I had to return it for XS. These brand and shorts will not disappoint if you are looking for support....great support, kept all my ""soft"" parts in place.  Shorts supported my quads, inner thighs, bottom and tummy. The shorts are high waist, by half way through my 6 1/2 mi run I rolled them down a little and that felt better on my lower back"
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_79ALsiUIGe3oItw,NA,NA,NA,NA,NA,NA,NA,NA,6209,Very satisfied,Somewhat likely,works as described
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_51hkI6q4AcoXHxQ,NA,NA,NA,NA,NA,NA,NA,NA,6459,Satisfied,Somewhat likely,"Good little blanket, that I use as a footprint for my hiking tent. Easy to trim if you want or you can simply fold any excess if you use it for that purpose. I'm 6'3"" (75 inches) & it also fits me well as an actual blanket if needed."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_4Ypp3ojOA6pPkqO,NA,NA,NA,NA,NA,NA,NA,NA,9218,Very satisfied,Somewhat unlikely,"I loved them and the reviews, including my grandson's, were very good."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_b9mzlOUZd0cVpNc,NA,NA,NA,NA,NA,NA,NA,NA,9784,Satisfied,Likely,"Sturdy and perfect for my 16' pontoon boat on a small, inland lake.  The bolt head is for a hexhead bolt so you have to be able to access the bottom of the dock to put a washer and nut on the bottom.  Once installed they are very sturdy."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_0B4naYsIvxGgrk2,NA,NA,NA,NA,NA,NA,NA,NA,5282,Very satisfied,Very likely,"It opens and closes easy. No bad edges, seems smooth. Screw doesn't hang up. Does its job at a reasonable price."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_6JU8OyI80otjLkW,NA,NA,NA,NA,NA,NA,NA,NA,3147,Satisfied,Likely,I love it! It looks great on the backside of my  car.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_5gvAQYnBGxIFz4G,NA,NA,NA,NA,NA,NA,NA,NA,10923,Satisfied,Likely,This trunk holds my bent bar weight distribution trailer hitch with sway attachments (100lbs.) when they aren't in use. WITH WHEELS!
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_e9x8U1Q2mFoOa2i,NA,NA,NA,NA,NA,NA,NA,NA,4094,Satisfied,Unlikely,Excellent product!  I love the narrow profile and style!  Provides excellent ear protection yet allows me to converse with others in a normal tone.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_5veG4EPJPLUjRJ4,NA,NA,NA,NA,NA,NA,NA,NA,3872,Very satisfied,Somewhat likely,"Other reviewers have said that it bounces around on bumpy roads.  This is true.  I haven't let it bother me, I just re adjust it.  I can see approaching traffic.  It doesn't look dorky on my road bike so I like it.  Also, it's convex so I can see my huge quads pumping out the miles every time I look in the mirror."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_blUrJRCY0uE2jVY,NA,NA,NA,NA,NA,NA,NA,NA,7491,Very satisfied,Somewhat unlikely,"This lantern is really nice.  It's very versatile because the individual lamps detach and can be used separately.  It lights well enough for a campsite.  Just remember that this is a LED light...so the light is a cool blue light.

I detach one of the lights to hang in the tent.  And it's great because all the lights detach so several ppl can use it individually.  Definitely recommend this product."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_da7CaB9rB3cvlLE,NA,NA,NA,NA,NA,NA,NA,NA,3877,Satisfied,Neither likely or unlikely,"I had been using a polar watch for years and the last time I changed the battery, I didn't get the back sealed tight enough and some water got in the watch while I was swimming.  The watch still worked, but some of the display didn't work.  I used it for another year and then decided just to order a new watch.  Wow!  I wish I would have upgraded sooner.  The heart band is so much more comfortable.  No hard plastic!  The watch is easy to use and motivates me to burn more calories.  The watch is comfortable too."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_2tVXw3F9WmDh3V4,NA,NA,NA,NA,NA,NA,NA,NA,6788,Satisfied,Neither likely or unlikely,good
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_e58oJ8QFoddaLVs,NA,NA,NA,NA,NA,NA,NA,NA,8435,Satisfied,Neither likely or unlikely,"excellent rings , high quality , will buy again"
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_4SpBymZAuOmwKrA,NA,NA,NA,NA,NA,NA,NA,NA,5590,Satisfied,Likely,the only problem is that it is very easy to leave the switch at a number other than 0 (forget to turn it off) after using the sight so the battery will be drained next time you find out... I had to change my battery twice already
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_a4WLkNOh7NqeZfw,NA,NA,NA,NA,NA,NA,NA,NA,2106,Satisfied,Very likely,"Seem to be a good fit, I would probably go with the longer version next time but that's just preference."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_8Cl21X4C5lI7gzA,NA,NA,NA,NA,NA,NA,NA,NA,1056,Satisfied,Somewhat unlikely,I didn't realize I would need this so much until I got up to 13+ miles
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_cOBeYJVIg3OwkJg,NA,NA,NA,NA,NA,NA,NA,NA,11016,Very satisfied,Likely,"I travel a lot and have tried other similar products with very little success
I bought this one based on a woman who was on a hiking trip I was on
I really like it
It is easy to use
I have not had difficulty with getting wet from urine when Ive used it
It is small and easy to carry
I have rec it to sisters and friends and they, too have liked it"
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_5u198J9esiBjzkG,NA,NA,NA,NA,NA,NA,NA,NA,7933,Very satisfied,Likely,"Highly recommend this Pro-Tech Holster.  Perfect Fit, Light and durable. I don't think I could have made a better choice."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_eeXFNlwjyR1vcKW,NA,NA,NA,NA,NA,NA,NA,NA,10410,Very satisfied,Likely,"This is a beautiful knife. It preforms better than my Mora, sharpens quickly (Not that it needs it very often), and can throw sparks pretty well. Pair it with a good tomahawk or camp axe, and you won't need any other tool out in the bush (unless you want a hand saw). I've beat this thing to death and so far have no gripes about it. The sheath is worth the price on it's own. Overall, it's a great knife.

*UPDATE  8/30/15*

I've been using the Condor Bushlore knife for well over a year now and it has exceeded any and all tasks I've given it. I have however had a problem with the sheath. I had been walking around my favorite campsite and reached for my knife, normally at my right hip. Lo and behold, it wasn't there! The knife and sheath were gone. After nearly an hour of searching and retracing my steps, I found it. The bottom stitchings of the belt loop had been clipped when I sheathed it last, causing it to fall off my belt. I've since turned the sheath into a dangler type sheath that seems popular in the Bushcraft community. Be careful when you're sheathing your knife. Take care of your knife and it'll take care of you."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_b8i2kafddaRa4XI,NA,NA,NA,NA,NA,NA,NA,NA,5333,Satisfied,Neither likely or unlikely,Watch is very attractive and fits perfect.  Has all the functionality of any watch I could want!  Top notch!! Perfect for the money!
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_cwNdIwU85R5JjOm,NA,NA,NA,NA,NA,NA,NA,NA,1683,Very satisfied,Somewhat unlikely,Fit perfect and looks great
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_exm9fyZtEmf95mS,NA,NA,NA,NA,NA,NA,NA,NA,5861,Satisfied,Somewhat likely,"A good cleaning cloth, which is what it claims to be."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_2b4xX0hBxsVvBvo,NA,NA,NA,NA,NA,NA,NA,NA,2247,Satisfied,Somewhat likely,Seems to look well but have not had it that long to say how long it will last.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_01XSZZcYnwBJAMK,NA,NA,NA,NA,NA,NA,NA,NA,3298,Very satisfied,Likely,These are great easy to fill
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_3ZRXczzrDNUMZRs,NA,NA,NA,NA,NA,NA,NA,NA,10733,Satisfied,Very likely,"They're fun until they break. Probably only meant for kids, not adults who hit the ball harder."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_eqvJETega1Rx5dA,NA,NA,NA,NA,NA,NA,NA,NA,4877,Satisfied,Very likely,Love the Hydro Flask. Coffee stays hot for Many Hours..... Amazing
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_dgJUPSVxUQCNtIi,NA,NA,NA,NA,NA,NA,NA,NA,2670,Very satisfied,Neither likely or unlikely,Good hooks!  Have caught tons of fish on these.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_7VvXjr1SoPkvWWG,NA,NA,NA,NA,NA,NA,NA,NA,2192,Very satisfied,Somewhat likely,"Very nice price point for what you're getting. Lost some of the balls, but that's to be expected. Great quality paddles."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_4HK5pIt4zI9dXIa,NA,NA,NA,NA,NA,NA,NA,NA,3216,Satisfied,Somewhat likely,"This is the perfect accessory for any camping trip! Every year I take my family of 7 camping and we struggle to cook meals. We balance our stove on a cooler, hunch over for what seems like hours, just to scramble some eggs. Then we would open our gallon jugs and run water over our dishes to clean them. This camp stove is probably one of the best purchases I've made in a long time.
It's the perfect height for cooking and prepping. The open grate ledge holds my coleman 2 burner stove with some extra room to spare. The propane tank does hang off the edge though. My other complaint with the fold out table part is that the prongs that attach to the main legs seem to be just a little too short. It doesn't look like they were bent, more like a manufacturer defect. I used some force, bent them out a little, and didn't have any more problems.
The paper towel holder...well, just throw that away because it's worthless. Didn't stay suctioned for more than a minute
The storage shelves perfectly held all of my condiments, non stick spray, sponges and dish soap. I love that they're adjustable!
The hooks held all of my utensils plus my cutting board.
The sink was so useful although I wish it had a drain plug. All of our clean dishes went right into the mesh basket on the side to dry.
All of my pans fit perfectly under the table. That shelf can be put on either set of cross bars and holds plenty of weight.
The lantern hook, while GREAT in theory, is not meant to hold a regular size camping lantern. I have a basic, square coleman lantern and it caused the pole to lean out. I felt like it could snap if I kept using it so a lighter/smaller lantern is a must on there.
All in all, it made our most recent camping trip so, so much easier. Everything stayed organized, clean, and my back was saved from having to hunch down to prep and cook meals.
It sets up in just a few minutes and easily breaks down.
It should be noted that the picture of it folded up is a bit deceptive. It is flat on the front but the back has the side table sticking out an inch or two. It is not fully compact like a suitcase would be. With that said, it fits in the back of my minivan with no problems at all. I take 2 Rubbermaid totes with supplies and food and it sat right on top of the bins. I put the smooth side facing in and used the back as a little storage area by putting beach towels on the rack.

Edited to add:
This has been used several times since my review. Mostly for weekend music festivals. When I said to toss the paper towel holder...scratch that. It is PERFECT to help level our camp stove if the kitchen isn't set up on perfectly flat ground. We've kept it for that reason alone.
The kitchen still looks brand new and is a huge hit everywhere we take it. Definitely well worth the less than $100 we paid for it."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_40zRua7yH37w098,NA,NA,NA,NA,NA,NA,NA,NA,5917,Very satisfied,Very likely,"Meh.  I have another style Thermos that I like much much better.  It is hard to tell when this one is open or closed, so I have had a few spills in my bag on the way home from work."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_8fgVfqYwGLyka7c,NA,NA,NA,NA,NA,NA,NA,NA,10117,Satisfied,Somewhat unlikely,The quality of this set is incredible for the price.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_cDawgzobfKMokB0,NA,NA,NA,NA,NA,NA,NA,NA,7581,Very satisfied,Somewhat unlikely,great
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_71l6ibq65shgDBA,NA,NA,NA,NA,NA,NA,NA,NA,4519,Very satisfied,Likely,"Mounted perfectly on the MOE mid length handguard on the bottom part.  Note that you will need to remove the guard to install this.  Install requires a small allen wrench, not sure on size.

Tightens down well with almost zero extra screw length, so no risk of scratching up your barrel.

The black rail on my FDE guard makes for a great two-tone look!"
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_1ZB4ZLmtV1i4ed8,NA,NA,NA,NA,NA,NA,NA,NA,3339,Very satisfied,Somewhat unlikely,The front support does not provide any form of stability for rifle and pistol needed realignment after every shot resulting in poor accuracy especially for pistol as front support does not fit it very well. Also 55 grain .223 was enough to move the vice requiring clamps to keep it in place.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_dgu5TVWfT4ToauG,NA,NA,NA,NA,NA,NA,NA,NA,11269,Very satisfied,Likely,"coulda, shoulda, woulda bought a $5 tarp but I splurged and got the proper footprint...impulsive but nice addition to the camping gear!"
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_4Si7zgqZarmul6K,NA,NA,NA,NA,NA,NA,NA,NA,1564,Very satisfied,Neither likely or unlikely,Love the size and the backpack but the liner ripped after 2 weeks.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_0BCjvI7QWLsRFUq,NA,NA,NA,NA,NA,NA,NA,NA,1188,Satisfied,Unlikely,"The fabric part that sits against her shin started wearing out from day 1.  Here we are, 2 weeks past Xmas, and the fabric 'tongue' is completely shredded already.  It is probably because she uses them all the time."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_b7rwGpbxVPlPuHc,NA,NA,NA,NA,NA,NA,NA,NA,3747,Very satisfied,Likely,"The photo is not what I received.  What I wanted was a flag of the 3x5 foot heavy material variety as show in the picture.

What I got was a nice item, but not what I ordered.

What I got was a 3x12ft banner that cannot be used on a flagpole but more of a overhang of your garage.  That being said I made an inquiry into exchanging the item, but have not heard back from the seller.

All I wanted was a standard FLAG like the one in the picture."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_9oS75bKP6ItgXOK,NA,NA,NA,NA,NA,NA,NA,NA,1011,Very satisfied,Somewhat unlikely,"Very nice super high quality product.  Will be buying others for each piece I acquire in the future.  Very high quality materials.  Does the job.  Great option for keeping your weapon secure in your range bag or in your glove compartment in car, or in the drawer next to your bed."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_7P6PL6SVB2oMJMO,NA,NA,NA,NA,NA,NA,NA,NA,9507,Satisfied,Very likely,My dog loves it and it seems to work
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_b9KNlVVkCkGNcEe,NA,NA,NA,NA,NA,NA,NA,NA,10608,Satisfied,Somewhat likely,"Very warm jacket! Outdoor Research knows there stuff! this jacket is my go to ""casual "" winter jacket. Somewhat water resistant but Extremely warm down! Zipper has never been a problem. Perfect amount of pockets. Could even layer it under a shell for Skiing and Snowboarding, But maybe go with the hoodless one if you plan to layer, To many hoods can be a problem."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_2fA2SDhAcbAubJ4,NA,NA,NA,NA,NA,NA,NA,NA,8970,Satisfied,Likely,Awesome holster.  I wanted a leather old style holster with a mag holder and this one fit that perfect.  I carry a Ruger Mark III with a bull barrel and it fits perfect.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_egkCcZFw68zSSSq,NA,NA,NA,NA,NA,NA,NA,NA,11479,Very satisfied,Somewhat likely,I purchased this model for two reasons.  I needed a bike rack for my CX7 and this looked great.  The second reason was the V design of it would allow me to fit my Kayak in the rear and have it supported by this carrier.  It worked out great and I now have two uses out of it!
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_b3nXujqiRPGziKO,NA,NA,NA,NA,NA,NA,NA,NA,8149,Very satisfied,Likely,The tio 55S reel are really great deal on a great reel. It would cost about $99.00 for one normally. These reels are well built and have a very smooth action to them with high speed 6.1.1 ratoi!
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_8itRryaYyjdI2H4,NA,NA,NA,NA,NA,NA,NA,NA,4033,Very satisfied,Unlikely,You only need five of these tees. I have used the same Martini tee for my last four rounds and it is still going strong. You virtually cannot break this tee. The ball rests comfortably in the cup on this tee and it can even be leaned slightly forward which gives you extra control and distance.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_1NcfiZqjrVJNZvE,NA,NA,NA,NA,NA,NA,NA,NA,2824,Satisfied,Somewhat unlikely,"I expected more from a remote line. After working with air tools as a mechanic back in the 1980's I expected the air line to seal shut when it is removed from the gun like tools did 2 decades ago. WRONG. I was also surprised that the valve turns the opposite direction as everything else (Clockwise for on and counter clockwise for off), but I was wrong again. Funny how they wouldn't use existing technology and systems and use them. The line works well in play except when it kinks up on itself though."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_cA8URpJIJkP7Afs,NA,NA,NA,NA,NA,NA,NA,NA,7544,Satisfied,Somewhat likely,I like the gloves...gave them four stars only because the fit is a little snug...I purchased a large and I normally wear a medium...and the large was a bit snug...I don't like snug on my hands...but I only wear them when I'm riding which is about 45 minutes...so it's OK...delivery was as promised...Thanks.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_1HNMMtMyT1D4TKm,NA,NA,NA,NA,NA,NA,NA,NA,2487,Satisfied,Somewhat unlikely,"This seems to be doing the job it was made for, I like it, it is smart, simple, light, and I trust it"
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_6MtGMrtsiT1luqW,NA,NA,NA,NA,NA,NA,NA,NA,5582,Satisfied,Neither likely or unlikely,ok so this isn't offical spiderman merchandise but any guy and some gals too that like spiderman would love this fanasy novelty knife!!
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_09AOVgbZqz6JvNk,NA,NA,NA,NA,NA,NA,NA,NA,10409,Very satisfied,Somewhat likely,"This unit works well in average lighting where you can locate a highly reflective oblect at about the same distance as your intended target zone. This is not very good in very low light conditions, because it is difficult to see what you're trying to find, or in bright daylight because the ambient lighting obscures the finder's ability to 'see' its laser painting of target area. Short to medium ranges are most effective in various lighting, between 10 to 200 yards max... NOT this vast range that is claimed by Bushnell. No clue what their ideal conditions were when they did their 800 yard testing!! Reasonable price. best average use in 50-100-300 yard sightings."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_a9wlTLoubeufVfo,NA,NA,NA,NA,NA,NA,NA,NA,6005,Very satisfied,Somewhat unlikely,"Good, sturdy, practical club covers. I always wondered why people paid money for these, until I bought a ""real"" set of irons, and found out the hard way what bouncing around in a golf cart can do to a club. The labels are clear, so you always know what you're grabbing without having to look for the number stamp on the sole of your iron. I'm glad I purchased these -- I just wished I had done it sooner.

These are a must-have if you are shipping your clubs, or taking them with you on a plane!"
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_6tWduM32GM3FJoq,NA,NA,NA,NA,NA,NA,NA,NA,5819,Satisfied,Very likely,The paint works ok but you have to put alot on for it to glow for along time it would look like small blobs on my sight if i put enough on it to last for hours
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_6nDe16kFsoTQ9Dw,NA,NA,NA,NA,NA,NA,NA,NA,10613,Satisfied,Somewhat unlikely,I bought 2 of these MBUS rear sights one for an M4 with and EOTech and one for am AR15 with removable handle. Installs easily and works as advertised. The push button pop-up is neat and works with gloves on. Just seems to prove you can't beat a Magpul.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_8jCpZvV06gdx034,NA,NA,NA,NA,NA,NA,NA,NA,6707,Very satisfied,Neither likely or unlikely,"As a ball retriever it works well and i like that it's compact to fit in a pocket as opposed to fitting in with your clubs.

However, as another reviewer stated, this is just a plain black Callaway Retriever and not the Diablo version as shown.

Not enough to warrant more than 1 star off or return it, but if you want the one pictured contact the seller before you buy."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_9AECerKZUDgPhfo,NA,NA,NA,NA,NA,NA,NA,NA,7838,Satisfied,Somewhat unlikely,"The product is for an AR, but since the ACR is based on an AR frame, thought it would fit better. It does wrap around the stock with the velcro and the wire within the mesh is firm yet flexible for forming. The mesh basket is great, but the fit on the brass kick plate is lacking. I'll probably jury rig either a string or elastic something or other to the frame. All in all, I think it will still function, but I haven't yet shot rounds to see."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_ePcR0L6qNBsHOdg,NA,NA,NA,NA,NA,NA,NA,NA,2939,Very satisfied,Somewhat unlikely,This Target is like a TIMEX... takes a beating and Keeps on Ticking.  It is holding up very nicely.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_bKM16Hh6pQeVcNw,NA,NA,NA,NA,NA,NA,NA,NA,7601,Satisfied,Somewhat likely,"In a classic case of getting what you pay for, these look the bargain but don't actually do a great job of holding your octo - chasing spare regs around the ocean sucks. On top of that, they're delicate: bought a couple ""just in case"" and went through them both in four dives. My advice: find another way to hold your octo. YMMV, of course."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_3IWqORgV4di13NA,NA,NA,NA,NA,NA,NA,NA,NA,3748,Very satisfied,Neither likely or unlikely,I got this for my daughter for the back of her bike and she loves it she loves being able to take her little dollies with her on weekend bike rides
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_415NF8lSzYzH6se,NA,NA,NA,NA,NA,NA,NA,NA,1286,Satisfied,Very likely,"Everything went wrong with this product. Upon receipt of the product I noticed the packaging was damaged and the wheels loose, outside of their wrapper. My son and husband were able to put the bearings in 3 out of 4 of the wheels. The fourth wheel was damaged in some way that they absolutely could not get the bearings to fit. So the product is cheap. Apparently, I am not allowed to review my communication with the s e ll e r, so thatll be separate."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_cMZkRbdOmvsmBfw,NA,NA,NA,NA,NA,NA,NA,NA,3357,Satisfied,Somewhat unlikely,Easily the most cost-effective way to determine hardness. For quality and value Lee products are hard to beat.
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_2nM2Yhiao0jseai,NA,NA,NA,NA,NA,NA,NA,NA,5623,Satisfied,Somewhat unlikely,"Good quality, thanks!"
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_bjc7Mz8XzZ5n1jM,NA,NA,NA,NA,NA,NA,NA,NA,4405,Satisfied,Somewhat unlikely,"I purchased one of these at a local discount store and wanted a matching one to use on my long cycling trips.  Amazon, of course, had it available cheaper and with quick shipping - thanks, Amazon!! Haha.  These bottles fit well in my bottle cages and are easy to clean - they twist apart at the middle and you can give them a good scrub!  The seals at the openings are effective and don't leak.  They have a nice, wide mouth and look quite neat with the ""cable"" holding the cap."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_7WjD5oJnsEZNfgy,NA,NA,NA,NA,NA,NA,NA,NA,1557,Very satisfied,Somewhat likely,"Nice bag that can hold alot of stuff. Added this to top of my Noatak. I must say for what's in my bag loaded for a daypack, this addition had freed up 2 pockets easily. This is not an EDC though that can fit in your cargo pants. But if you want something that can hold essentials for hiking or scouting, this is it."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_6gvVGpEQaLtRvjE,NA,NA,NA,NA,NA,NA,NA,NA,7158,Very satisfied,Likely,"I'm not a fan of these.  I have the gloves from the Les Mills Combat program from BeachBody, and I much prefer those."
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_ebLNMWjMsayGI7k,NA,NA,NA,NA,NA,NA,NA,NA,2564,Satisfied,Very likely,Hole plug doesn't seem snug enough but it's holding
2021-02-09T06:12:05Z,2021-02-09T06:12:05Z,Imported,NA,NA,NA,TRUE,2021-02-09T06:12:05Z,R_cXUNldhNwpVgu4C,NA,NA,NA,NA,NA,NA,NA,NA,2823,Satisfied,Very likely,love
